Drug Name,Cell Line Name,TCGA Classification,IC50 (uM)
BAY-61-3606,NCI-H520,LUSC,2.143125045
BAY-61-3606,NCI-H522,LUAD,2.332646067
BAY-61-3606,NCI-H524,SCLC,3.10339279
BAY-61-3606,NCI-H526,SCLC,1.454010661
BAY-61-3606,NCI-H596,UNCLASSIFIED,3.21902266
BAY-61-3606,NCI-H64,SCLC,0.798656879
BAY-61-3606,NCI-H647,UNCLASSIFIED,2.189243147
BAY-61-3606,NCI-H650,LUAD,1.821134193
BAY-61-3606,NCI-H661,UNCLASSIFIED,2.349634289
BAY-61-3606,NCI-H69,SCLC,2.346076135
BAY-61-3606,NCI-H716,COREAD,3.294031551
BAY-61-3606,NCI-H720,UNCLASSIFIED,5.065133301
BAY-61-3606,NCI-H727,UNCLASSIFIED,1.932016669
BAY-61-3606,NCI-H747,COREAD,2.581531663
BAY-61-3606,NCI-H748,SCLC,4.139454383
BAY-61-3606,NCI-H810,UNCLASSIFIED,1.28459401
BAY-61-3606,NCI-H82,SCLC,2.894707377
BAY-61-3606,NCI-H838,LUAD,3.489678353
BAY-61-3606,NCI-H841,SCLC,4.63969312
BAY-61-3606,NCI-H847,SCLC,0.519651906
BAY-61-3606,NCI-N87,STAD,4.907592967
BAY-61-3606,NEC8,UNCLASSIFIED,1.936250658
BAY-61-3606,NH-12,NB,0.947706744
BAY-61-3606,NK-92MI,UNCLASSIFIED,0.572596303
BAY-61-3606,NKM-1,LAML,0.065719152
BAY-61-3606,NMC-G1,LGG,1.781085597
BAY-61-3606,NOMO-1,LAML,1.877854436
BAY-61-3606,NOS-1,UNCLASSIFIED,-0.678409141
BAY-61-3606,NTERA-2-cl-D1,UNCLASSIFIED,0.784335595
BAY-61-3606,NU-DUL-1,DLBC,0.60346031
BAY-61-3606,NUGC-3,STAD,2.669313179
BAY-61-3606,NUGC-4,STAD,1.939825803
BAY-61-3606,NY,UNCLASSIFIED,2.23556751
BAY-61-3606,OAW-28,OV,3.143085908
BAY-61-3606,OAW-42,OV,2.331092482
BAY-61-3606,OC-314,OV,1.058687774
BAY-61-3606,OCI-AML2,LAML,1.371724759
BAY-61-3606,OCI-AML3,LAML,2.668302519
BAY-61-3606,OCI-AML5,LAML,0.813768918
BAY-61-3606,OCI-LY-19,DLBC,-0.165561933
BAY-61-3606,OCI-M1,LAML,2.353809821
BAY-61-3606,OCUB-M,BRCA,1.237654388
BAY-61-3606,OE19,ESCA,2.021600533
BAY-61-3606,OE21,ESCA,2.271358609
BAY-61-3606,OE33,ESCA,1.579833068
BAY-61-3606,OMC-1,CESC,3.762044477
BAY-61-3606,ONS-76,MB,2.104005958
BAY-61-3606,OPM-2,MM,1.53964724
BAY-61-3606,OS-RC-2,KIRC,0.338407661
BAY-61-3606,OSC-19,HNSC,3.884703838
BAY-61-3606,OSC-20,HNSC,1.101528101
BAY-61-3606,OV-90,OV,2.774519356
BAY-61-3606,OVCAR-3,OV,2.882091084
BAY-61-3606,OVCAR-4,OV,3.254757089
BAY-61-3606,OVCAR-5,OV,2.095757503
BAY-61-3606,OVCAR-8,OV,1.841687645
BAY-61-3606,OVISE,OV,2.811612586
BAY-61-3606,OVKATE,OV,5.717244343
BAY-61-3606,OVMIU,OV,2.684391015
BAY-61-3606,OVTOKO,OV,0.268584317
BAY-61-3606,P12-ICHIKAWA,ALL,1.281767106
BAY-61-3606,P30-OHK,ALL,-0.777417213
BAY-61-3606,P31-FUJ,LAML,3.683874934
BAY-61-3606,P32-ISH,UNCLASSIFIED,0.028572407
BAY-61-3606,PA-1,UNCLASSIFIED,0.150310448
BAY-61-3606,PA-TU-8902,PAAD,3.371755357
BAY-61-3606,PA-TU-8988T,PAAD,1.617194778
BAY-61-3606,PANC-02-03,PAAD,3.1904389
BAY-61-3606,PANC-03-27,PAAD,1.393033951
BAY-61-3606,PANC-04-03,PAAD,2.901103163
BAY-61-3606,PANC-08-13,PAAD,2.245780724
BAY-61-3606,PANC-10-05,PAAD,1.127244389
BAY-61-3606,PC-14,LUAD,2.710055147
BAY-61-3606,PC-3,PRAD,5.06896275
BAY-61-3606,PC-3_[JPC-3],LUAD,3.410193756
BAY-61-3606,PCI-15A,HNSC,2.032094101
BAY-61-3606,PCI-30,HNSC,5.237952864
BAY-61-3606,PCI-38,Unknown,2.485457108
BAY-61-3606,PCI-4B,HNSC,1.006471764
BAY-61-3606,PCI-6A,HNSC,1.542644099
BAY-61-3606,PE-CA-PJ15,HNSC,4.684407875
BAY-61-3606,PF-382,ALL,0.916560865
BAY-61-3606,PFSK-1,MB,1.588193388
BAY-61-3606,PL-21,LAML,0.088713652
BAY-61-3606,PL4,PAAD,3.514668751
BAY-61-3606,PSN1,PAAD,-0.009137674
BAY-61-3606,QIMR-WIL,LAML,-0.457585749
BAY-61-3606,RC-K8,DLBC,2.289079179
BAY-61-3606,RCC10RGB,KIRC,3.048672357
BAY-61-3606,RCM-1,COREAD,2.490431002
BAY-61-3606,RD,UNCLASSIFIED,3.957014745
BAY-61-3606,REH,UNCLASSIFIED,0.94619253
BAY-61-3606,RERF-GC-1B,STAD,2.817035171
BAY-61-3606,RERF-LC-KJ,LUAD,2.076746462
BAY-61-3606,RERF-LC-MS,LUAD,4.302492516
BAY-61-3606,RERF-LC-Sq1,LUSC,4.139513047
BAY-61-3606,RF-48,STAD,-0.038017438
BAY-61-3606,RH-1,UNCLASSIFIED,1.344834356
BAY-61-3606,RH-41,UNCLASSIFIED,1.392817344
BAY-61-3606,RKN,UNCLASSIFIED,2.368483628
BAY-61-3606,RKO,COREAD,1.15688018
BAY-61-3606,RL,DLBC,4.576023785
BAY-61-3606,RMG-I,UNCLASSIFIED,3.062506377
BAY-61-3606,RO82-W-1,THCA,2.388152685
BAY-61-3606,ROS-50,UNCLASSIFIED,2.56056416
BAY-61-3606,RPMI-6666,UNCLASSIFIED,0.408930012
BAY-61-3606,RPMI-7951,SKCM,1.278939274
BAY-61-3606,RPMI-8226,MM,2.750520061
BAY-61-3606,RPMI-8402,ALL,0.609649354
BAY-61-3606,RPMI-8866,LCML,1.474809802
BAY-61-3606,RS4-11,ALL,0.308305133
BAY-61-3606,RT-112,BLCA,3.270852914
BAY-61-3606,RT4,BLCA,1.301497568
BAY-61-3606,RVH-421,SKCM,3.659134087
BAY-61-3606,RXF393,KIRC,1.733766959
BAY-61-3606,Raji,UNCLASSIFIED,1.790393503
BAY-61-3606,Ramos-2G6-4C10,UNCLASSIFIED,1.101667893
BAY-61-3606,SAS,HNSC,3.015723421
BAY-61-3606,SAT,HNSC,3.369262848
BAY-61-3606,SBC-1,SCLC,2.376290293
BAY-61-3606,SBC-3,SCLC,-0.736424358
BAY-61-3606,SBC-5,SCLC,2.0164259
BAY-61-3606,SC-1,Unknown,1.333129888
BAY-61-3606,SCC-15,HNSC,2.653562737
BAY-61-3606,SCC-25,HNSC,2.988767093
BAY-61-3606,SCC-3,DLBC,1.954084984
BAY-61-3606,SCC-4,HNSC,2.039024316
BAY-61-3606,SCC-9,HNSC,2.611018751
BAY-61-3606,SCC90,HNSC,4.237500736
BAY-61-3606,SCH,UNCLASSIFIED,4.890004673
BAY-61-3606,SF126,GBM,2.989877951
BAY-61-3606,SF268,GBM,1.10905078
BAY-61-3606,SF295,GBM,2.477697003
BAY-61-3606,SF539,LGG,2.031107989
BAY-61-3606,SH-4,SKCM,3.15811376
BAY-61-3606,SHP-77,SCLC,2.145463508
BAY-61-3606,SIG-M5,LAML,-0.0549279
BAY-61-3606,SIMA,NB,1.835705197
BAY-61-3606,SISO,CESC,2.142891525
BAY-61-3606,SJRH30,UNCLASSIFIED,3.085314026
BAY-61-3606,SJSA-1,UNCLASSIFIED,1.312934708
BAY-61-3606,SK-ES-1,UNCLASSIFIED,0.203103129
BAY-61-3606,SK-HEP-1,LIHC,0.676044934
BAY-61-3606,SK-LMS-1,UNCLASSIFIED,2.476468116
BAY-61-3606,SK-LU-1,LUAD,0.66373259
BAY-61-3606,SK-MEL-1,SKCM,3.781778905
BAY-61-3606,SK-MEL-2,SKCM,0.364582287
BAY-61-3606,SK-MEL-24,SKCM,4.722526842
BAY-61-3606,SK-MEL-28,SKCM,3.869898256
BAY-61-3606,SK-MEL-3,SKCM,1.547293488
BAY-61-3606,SK-MEL-30,SKCM,2.853313944
BAY-61-3606,SK-MEL-5,SKCM,5.067292813
BAY-61-3606,SK-MES-1,LUSC,0.659730703
BAY-61-3606,SK-MG-1,GBM,0.727151642
BAY-61-3606,SK-MM-2,MM,2.984211515
BAY-61-3606,SK-N-AS,NB,1.940644482
BAY-61-3606,SK-N-DZ,NB,2.832018493
BAY-61-3606,SK-N-FI,NB,3.341214397
BAY-61-3606,SK-N-SH,NB,0.788026397
BAY-61-3606,SK-OV-3,OV,1.979460101
BAY-61-3606,SK-PN-DW,UNCLASSIFIED,1.7107953
BAY-61-3606,SK-UT-1,UNCLASSIFIED,1.68265045
BAY-61-3606,SKG-IIIa,CESC,3.879111706
BAY-61-3606,SKN,UNCLASSIFIED,1.488888831
BAY-61-3606,SKN-3,HNSC,2.603635909
BAY-61-3606,SLVL,DLBC,0.654709334
BAY-61-3606,SN12C,KIRC,4.414683912
BAY-61-3606,SNB75,GBM,4.093805255
BAY-61-3606,SNG-M,UCEC,0.822237917
BAY-61-3606,SNU-1,STAD,0.84558622
BAY-61-3606,SNU-16,STAD,4.026084668
BAY-61-3606,SNU-387,LIHC,0.671297441
BAY-61-3606,SNU-398,LIHC,0.242865219
BAY-61-3606,SNU-423,LIHC,2.091814274
BAY-61-3606,SNU-449,LIHC,1.762827547
BAY-61-3606,SNU-475,Unknown,2.67988967
BAY-61-3606,SNU-5,STAD,4.690480183
BAY-61-3606,SNU-C1,COREAD,6.022670268
BAY-61-3606,SNU-C2B,COREAD,0.658068945
BAY-61-3606,SR,UNCLASSIFIED,-0.579933892
BAY-61-3606,ST486,UNCLASSIFIED,-0.476921195
BAY-61-3606,STS-0421,UNCLASSIFIED,1.322773169
BAY-61-3606,SU-DHL-1,UNCLASSIFIED,1.813288789
BAY-61-3606,SU-DHL-16,DLBC,0.284359964
BAY-61-3606,SU-DHL-4,DLBC,1.009881272
BAY-61-3606,SU-DHL-5,DLBC,-1.201856908
BAY-61-3606,SU-DHL-6,DLBC,-0.626643151
BAY-61-3606,SU-DHL-8,DLBC,0.949695379
BAY-61-3606,SU8686,PAAD,3.556263248
BAY-61-3606,SUIT-2,PAAD,2.191387945
BAY-61-3606,SUP-B15,ALL,0.19316717
BAY-61-3606,SUP-HD1,UNCLASSIFIED,0.137408804
BAY-61-3606,SUP-M2,UNCLASSIFIED,0.491526478
BAY-61-3606,SUP-T1,ALL,0.87305912
BAY-61-3606,SW1088,GBM,5.210048172
BAY-61-3606,SW1271,SCLC,1.16945782
BAY-61-3606,SW13,ACC,3.391081759
BAY-61-3606,SW1417,COREAD,5.264381581
BAY-61-3606,SW1463,COREAD,6.221593989
BAY-61-3606,SW156,KIRC,3.051236895
BAY-61-3606,SW1573,LUAD,3.307848968
BAY-61-3606,SW1710,BLCA,0.620079118
BAY-61-3606,SW1783,LGG,2.49023041
BAY-61-3606,SW1990,PAAD,2.51893499
BAY-61-3606,SW48,COREAD,1.654080053
BAY-61-3606,SW620,COREAD,1.391219587
BAY-61-3606,SW626,OV,3.804972632
BAY-61-3606,SW684,UNCLASSIFIED,5.33283554
BAY-61-3606,SW756,CESC,3.887814175
BAY-61-3606,SW780,BLCA,4.637935433
BAY-61-3606,SW837,COREAD,2.840292549
BAY-61-3606,SW872,UNCLASSIFIED,0.188911344
BAY-61-3606,SW948,COREAD,3.358602929
BAY-61-3606,SW954,UNCLASSIFIED,3.146179471
BAY-61-3606,SW962,UNCLASSIFIED,2.670882846
BAY-61-3606,SW982,UNCLASSIFIED,-0.144439954
BAY-61-3606,Saos-2,UNCLASSIFIED,1.622721376
BAY-61-3606,SiHa,CESC,4.406790609
BAY-61-3606,T-T,ESCA,-0.067799884
BAY-61-3606,T24,BLCA,2.73944254
BAY-61-3606,T47D,BRCA,3.503679351
BAY-61-3606,T84,COREAD,1.178507206
BAY-61-3606,T98G,GBM,3.055599894
BAY-61-3606,TC-71,UNCLASSIFIED,4.083500505
BAY-61-3606,TCCSUP,BLCA,2.972791964
BAY-61-3606,TE-1,ESCA,5.116291648
BAY-61-3606,TE-10,ESCA,0.488117341
BAY-61-3606,TE-11,ESCA,3.415146454
BAY-61-3606,TE-12,ESCA,-0.607588118
BAY-61-3606,TE-15,ESCA,0.050146237
BAY-61-3606,TE-441-T,UNCLASSIFIED,1.463045858
BAY-61-3606,TE-5,ESCA,1.421717109
BAY-61-3606,TE-6,ESCA,2.185343298
BAY-61-3606,TE-8,ESCA,0.944264415
BAY-61-3606,TE-9,ESCA,2.870505299
BAY-61-3606,TGBC11TKB,STAD,1.657279536
BAY-61-3606,TGBC1TKB,UNCLASSIFIED,4.041714096
BAY-61-3606,TGBC24TKB,UNCLASSIFIED,4.688038204
BAY-61-3606,TGW,NB,2.294773544
BAY-61-3606,THP-1,LAML,2.266442633
BAY-61-3606,TK,DLBC,1.435780659
BAY-61-3606,TK10,KIRC,1.562401847
BAY-61-3606,TMK-1,STAD,1.574267076
BAY-61-3606,TOV-112D,OV,0.453163453
BAY-61-3606,TOV-21G,OV,3.595660001
BAY-61-3606,TT,THCA,4.241309571
BAY-61-3606,TT2609-C02,THCA,-0.074986324
BAY-61-3606,TUR,DLBC,1.107013764
BAY-61-3606,TYK-nu,UNCLASSIFIED,2.689212599
BAY-61-3606,U-118-MG,GBM,2.12384671
BAY-61-3606,U-2-OS,UNCLASSIFIED,2.416459203
BAY-61-3606,U-266,MM,1.514880566
BAY-61-3606,U-698-M,UNCLASSIFIED,0.124007274
BAY-61-3606,U-87-MG,GBM,3.324251591
BAY-61-3606,U031,KIRC,1.607035797
BAY-61-3606,U251,GBM,2.915101555
BAY-61-3606,UACC-257,SKCM,4.970193918
BAY-61-3606,UACC-62,SKCM,3.004639358
BAY-61-3606,UACC-812,BRCA,5.008315212
BAY-61-3606,UACC-893,BRCA,4.858215594
BAY-61-3606,UM-UC-3,BLCA,1.957673177
BAY-61-3606,UMC-11,UNCLASSIFIED,2.083794575
BAY-61-3606,VA-ES-BJ,UNCLASSIFIED,2.159715217
BAY-61-3606,VAL,DLBC,0.685406716
BAY-61-3606,VCaP,PRAD,2.914282594
BAY-61-3606,VMRC-MELG,SKCM,2.398151301
BAY-61-3606,VMRC-RCW,KIRC,2.744493876
BAY-61-3606,VMRC-RCZ,KIRC,1.789236634
BAY-61-3606,WIL2-NS,UNCLASSIFIED,-0.423055259
BAY-61-3606,WM-115,SKCM,4.126282159
BAY-61-3606,WM1552C,SKCM,1.999014908
BAY-61-3606,WM278,SKCM,1.336322297
BAY-61-3606,WM35,SKCM,1.417813951
BAY-61-3606,WM793B,SKCM,0.396408382
BAY-61-3606,WSU-DLCL2,DLBC,4.257955293
BAY-61-3606,WSU-NHL,UNCLASSIFIED,0.395885113
BAY-61-3606,YAPC,PAAD,4.85030761
BAY-61-3606,YH-13,GBM,3.060850709
BAY-61-3606,YKG-1,GBM,0.511169575
BAY-61-3606,YT,ALL,0.875231253
BAY-61-3606,ZR-75-30,BRCA,1.713537749
BAY-61-3606,huH-1,LIHC,5.09818626
BAY-61-3606,no-10,LGG,3.789651937
BAY-61-3606,no-11,LGG,1.394792102
BAY-HDAC11_1,22RV1,PRAD,1.170616467
BAY-HDAC11_1,23132-87,STAD,-0.33285587
BAY-HDAC11_1,42-MG-BA,GBM,0.465727681
BAY-HDAC11_1,451Lu,SKCM,1.376397418
BAY-HDAC11_1,5637,BLCA,-0.824929105
BAY-HDAC11_1,639-V,BLCA,-0.416013682
BAY-HDAC11_1,647-V,BLCA,0.38174066
BAY-HDAC11_1,697,UNCLASSIFIED,-0.938372873
BAY-HDAC11_1,769-P,KIRC,-0.378790452
BAY-HDAC11_1,786-0,KIRC,0.012242663
BAY-HDAC11_1,8-MG-BA,GBM,-0.985302318
BAY-HDAC11_1,8305C,THCA,-0.040983241
BAY-HDAC11_1,A101D,SKCM,0.554318831
BAY-HDAC11_1,A172,GBM,0.302368663
BAY-HDAC11_1,A204,UNCLASSIFIED,0.079160585
BAY-HDAC11_1,A253,UNCLASSIFIED,0.952279339
BAY-HDAC11_1,A2780,UNCLASSIFIED,-0.019957376
BAY-HDAC11_1,A3-KAW,DLBC,0.062481375
BAY-HDAC11_1,A375,SKCM,-0.707009421
BAY-HDAC11_1,A388,UNCLASSIFIED,0.544702077
BAY-HDAC11_1,A4-Fuk,DLBC,-0.714721764
BAY-HDAC11_1,A427,UNCLASSIFIED,2.078113096
BAY-HDAC11_1,A431,UNCLASSIFIED,-0.581498324
BAY-HDAC11_1,A498,KIRC,1.100440972
BAY-HDAC11_1,A549,LUAD,-0.359749608
BAY-HDAC11_1,A673,UNCLASSIFIED,-0.371387152
BAY-HDAC11_1,A704,KIRC,1.897097263
BAY-HDAC11_1,ABC-1,LUAD,1.109483033
BAY-HDAC11_1,ACHN,KIRC,0.714592559
BAY-HDAC11_1,ALL-PO,ALL,3.524019345
BAY-HDAC11_1,ALL-SIL,ALL,-1.162191376
BAY-HDAC11_1,AM-38,GBM,3.905177279
BAY-HDAC11_1,AMO-1,MM,-0.859134894
BAY-HDAC11_1,AN3-CA,UCEC,0.14394688
BAY-HDAC11_1,ARH-77,MM,-0.455818787
BAY-HDAC11_1,ASH-3,THCA,1.95008729
BAY-HDAC11_1,ATN-1,ALL,-0.850032354
BAY-HDAC11_1,AsPC-1,PAAD,1.134176619
BAY-HDAC11_1,B-CPAP,THCA,0.095400031
BAY-HDAC11_1,BALL-1,UNCLASSIFIED,0.010835887
BAY-HDAC11_1,BB30-HNC,HNSC,-1.177074324
BAY-HDAC11_1,BB49-HNC,HNSC,-0.199105646
BAY-HDAC11_1,BB65-RCC,KIRC,0.837987842
BAY-HDAC11_1,BC-1,DLBC,-1.66132152
BAY-HDAC11_1,BE2-M17,NB,0.740014842
BAY-HDAC11_1,BEN,UNCLASSIFIED,4.745584482
BAY-HDAC11_1,BFTC-905,BLCA,-0.420388858
BAY-HDAC11_1,BFTC-909,KIRC,-0.79782692
BAY-HDAC11_1,BHT-101,THCA,-0.323129527
BAY-HDAC11_1,BHY,HNSC,-0.00617272
BAY-HDAC11_1,BICR10,HNSC,0.73577785
BAY-HDAC11_1,BICR22,HNSC,-0.400580392
BAY-HDAC11_1,BICR78,HNSC,0.303241864
BAY-HDAC11_1,BL-41,UNCLASSIFIED,-0.722858046
BAY-HDAC11_1,BPH-1,UNCLASSIFIED,-0.333981126
BAY-HDAC11_1,BT-20,BRCA,1.020117297
BAY-HDAC11_1,BT-474,BRCA,2.38429908
BAY-HDAC11_1,BT-483,BRCA,5.63500337
BAY-HDAC11_1,BT-549,BRCA,0.384773926
BAY-HDAC11_1,BV-173,LCML,-1.115833616
BAY-HDAC11_1,Becker,GBM,-0.979210135
BAY-HDAC11_1,BxPC-3,PAAD,-0.198097029
BAY-HDAC11_1,C-33-A,CESC,0.025769415
BAY-HDAC11_1,C32,SKCM,1.648206797
BAY-HDAC11_1,C3A,LIHC,0.884035033
BAY-HDAC11_1,CA46,UNCLASSIFIED,0.432222438
BAY-HDAC11_1,CADO-ES1,UNCLASSIFIED,1.765824076
BAY-HDAC11_1,CAKI-1,KIRC,1.701994408
BAY-HDAC11_1,CAL-120,BRCA,0.468337873
BAY-HDAC11_1,CAL-12T,UNCLASSIFIED,0.162536199
BAY-HDAC11_1,CAL-27,HNSC,-1.303644674
BAY-HDAC11_1,CAL-29,BLCA,0.042621789
BAY-HDAC11_1,CAL-39,CESC,-0.870089218
BAY-HDAC11_1,CAL-51,BRCA,-0.725198624
BAY-HDAC11_1,CAL-54,KIRC,2.057878603
BAY-HDAC11_1,CAL-72,UNCLASSIFIED,1.777153939
BAY-HDAC11_1,CAL-78,UNCLASSIFIED,1.383826286
BAY-HDAC11_1,CAL-85-1,BRCA,0.810486075
BAY-HDAC11_1,CAMA-1,BRCA,1.089148752
BAY-HDAC11_1,CAPAN-2,PAAD,1.005425171
BAY-HDAC11_1,CAS-1,GBM,2.606240624
BAY-HDAC11_1,CCK-81,COREAD,1.07011687
BAY-HDAC11_1,CCRF-CEM,ALL,-0.384501119
BAY-HDAC11_1,CESS,LAML,-0.197117934
BAY-HDAC11_1,CFPAC-1,PAAD,0.775843081
BAY-HDAC11_1,CHL-1,SKCM,0.031690159
BAY-HDAC11_1,CHP-126,NB,1.246400268
BAY-HDAC11_1,CHSA0011,UNCLASSIFIED,1.159261609
BAY-HDAC11_1,CHSA0108,UNCLASSIFIED,1.001845938
BAY-HDAC11_1,CHSA8926,UNCLASSIFIED,1.365981346
BAY-HDAC11_1,CL-11,COREAD,1.207653278
BAY-HDAC11_1,CMK,Unknown,-0.62039063
BAY-HDAC11_1,CML-T1,LCML,-0.866360814
BAY-HDAC11_1,COLO-205,COREAD,2.122279622
BAY-HDAC11_1,COLO-320-HSR,COREAD,0.463924515
BAY-HDAC11_1,COLO-668,SCLC,3.738822135
BAY-HDAC11_1,COLO-678,COREAD,3.984856932
BAY-HDAC11_1,COLO-679,SKCM,1.907666482
BAY-HDAC11_1,COLO-680N,ESCA,2.021302336
BAY-HDAC11_1,COLO-684,UCEC,2.50494889
BAY-HDAC11_1,COLO-783,SKCM,1.216892551
BAY-HDAC11_1,COLO-792,SKCM,0.404107535
BAY-HDAC11_1,COLO-800,SKCM,-1.050893511
BAY-HDAC11_1,COLO-824,BRCA,0.15589474
BAY-HDAC11_1,COR-L105,LUAD,2.027038844
BAY-HDAC11_1,COR-L23,UNCLASSIFIED,0.133899192
BAY-HDAC11_1,COR-L279,SCLC,0.284845596
BAY-HDAC11_1,COR-L32,SCLC,3.667119892
BAY-HDAC11_1,COR-L321,UNCLASSIFIED,2.507874658
BAY-HDAC11_1,COR-L88,SCLC,3.409578634
BAY-HDAC11_1,COR-L95,SCLC,3.021748969
BAY-HDAC11_1,CP66-MEL,SKCM,1.718557451
BAY-HDAC11_1,CPC-N,SCLC,0.989021438
BAY-HDAC11_1,CRO-AP2,DLBC,-0.65877188
BAY-HDAC11_1,CS1,UNCLASSIFIED,0.582659676
BAY-HDAC11_1,CTB-1,DLBC,1.07231832
BAY-HDAC11_1,CTV-1,LAML,-0.824018432
BAY-HDAC11_1,Ca-Ski,CESC,-0.842932361
BAY-HDAC11_1,Ca9-22,HNSC,-0.937454741
BAY-HDAC11_1,Calu-3,LUAD,2.125265952
BAY-HDAC11_1,Calu-6,LUAD,-0.899523469
BAY-HDAC11_1,Caov-4,OV,2.444091636
BAY-HDAC11_1,ChaGo-K-1,UNCLASSIFIED,0.404471861
BAY-HDAC11_1,D-263MG,GBM,-0.188312722
BAY-HDAC11_1,D-283MED,MB,1.895339993
BAY-HDAC11_1,D-336MG,LGG,1.026937698
BAY-HDAC11_1,D-392MG,GBM,0.383018153
BAY-HDAC11_1,D-502MG,LGG,1.043850275
BAY-HDAC11_1,D-542MG,GBM,2.589360712
BAY-HDAC11_1,DB,DLBC,-1.43667127
BAY-HDAC11_1,DEL,UNCLASSIFIED,-1.304657423
BAY-HDAC11_1,DG-75,UNCLASSIFIED,-0.280794788
BAY-HDAC11_1,DJM-1,UNCLASSIFIED,0.622149805
BAY-HDAC11_1,DK-MG,GBM,1.406591425
BAY-HDAC11_1,DMS-114,SCLC,1.03132686
BAY-HDAC11_1,DMS-53,SCLC,0.59307286
BAY-HDAC11_1,DMS-79,SCLC,4.11296804
BAY-HDAC11_1,DND-41,ALL,-0.039798203
BAY-HDAC11_1,DSH1,BLCA,2.933045649
BAY-HDAC11_1,DU-145,PRAD,0.238816926
BAY-HDAC11_1,DU-4475,BRCA,-0.064753396
BAY-HDAC11_1,Daoy,MB,-0.315898893
BAY-HDAC11_1,Daudi,UNCLASSIFIED,0.506954752
BAY-HDAC11_1,Detroit562,HNSC,0.228992961
BAY-HDAC11_1,DiFi,COREAD,1.098948778
BAY-HDAC11_1,EB-3,UNCLASSIFIED,1.546573736
BAY-HDAC11_1,EB2,UNCLASSIFIED,1.99614045
BAY-HDAC11_1,EBC-1,LUSC,-0.529035783
BAY-HDAC11_1,EC-GI-10,ESCA,-0.924216882
BAY-HDAC11_1,ECC10,UNCLASSIFIED,-0.338980936
BAY-HDAC11_1,EFM-19,BRCA,1.671112427
BAY-HDAC11_1,EFM-192A,BRCA,1.731791968
BAY-HDAC11_1,EFO-21,OV,1.89179833
BAY-HDAC11_1,EFO-27,UNCLASSIFIED,1.647324345
BAY-HDAC11_1,EHEB,Unknown,1.410127944
BAY-HDAC11_1,EJM,MM,0.644658845
BAY-HDAC11_1,EKVX,LUAD,2.861243634
BAY-HDAC11_1,EM-2,LCML,-0.506414442
BAY-HDAC11_1,EMC-BAC-1,LUAD,0.151621828
BAY-HDAC11_1,EMC-BAC-2,LUAD,0.340384817
BAY-HDAC11_1,EN,UCEC,2.31737291
BAY-HDAC11_1,EPLC-272H,LUSC,-1.103924598
BAY-HDAC11_1,ES-2,UNCLASSIFIED,0.88214803
BAY-HDAC11_1,ES1,UNCLASSIFIED,-0.5409769
BAY-HDAC11_1,ES4,UNCLASSIFIED,0.467122057
BAY-HDAC11_1,ES5,UNCLASSIFIED,-0.03434307
BAY-HDAC11_1,ES6,UNCLASSIFIED,2.126579615
BAY-HDAC11_1,ES7,UNCLASSIFIED,-1.029620786
BAY-HDAC11_1,ES8,UNCLASSIFIED,-0.630853293
BAY-HDAC11_1,ESO26,ESCA,1.141384895
BAY-HDAC11_1,ESO51,ESCA,2.556105825
BAY-HDAC11_1,ETK-1,UNCLASSIFIED,0.257108743
BAY-HDAC11_1,EVSA-T,BRCA,0.162607582
BAY-HDAC11_1,EW-1,UNCLASSIFIED,-0.523742718
BAY-HDAC11_1,EW-11,UNCLASSIFIED,0.703818821
BAY-HDAC11_1,EW-13,UNCLASSIFIED,3.292100331
BAY-HDAC11_1,EW-16,UNCLASSIFIED,0.148226502
BAY-HDAC11_1,EW-18,UNCLASSIFIED,-0.272991819
BAY-HDAC11_1,EW-22,UNCLASSIFIED,0.563848536
BAY-HDAC11_1,EW-3,UNCLASSIFIED,-0.534295108
BAY-HDAC11_1,EW-7,UNCLASSIFIED,0.243813633
BAY-HDAC11_1,FTC-133,THCA,-0.511903488
BAY-HDAC11_1,FU-OV-1,OV,3.715597182
BAY-HDAC11_1,FU97,STAD,0.046794031
BAY-HDAC11_1,Farage,DLBC,3.21404072
BAY-HDAC11_1,G-292-Clone-A141B1,UNCLASSIFIED,1.362913698
BAY-HDAC11_1,G-361,SKCM,0.436988972
BAY-HDAC11_1,G-401,UNCLASSIFIED,0.638260545
BAY-HDAC11_1,G-402,UNCLASSIFIED,0.680912592
BAY-HDAC11_1,G-MEL,SKCM,-0.569590313
BAY-HDAC11_1,GA-10,UNCLASSIFIED,0.741463589
BAY-HDAC11_1,GAK,SKCM,1.323983877
BAY-HDAC11_1,GAMG,LGG,0.238527348
BAY-HDAC11_1,GB-1,GBM,0.227201077
BAY-HDAC11_1,GCT,UNCLASSIFIED,-0.532977294
BAY-HDAC11_1,GDM-1,LAML,0.942006315
BAY-HDAC11_1,GI-1,LGG,-0.966321203
BAY-HDAC11_1,GI-ME-N,NB,-0.578805619
BAY-HDAC11_1,GOTO,NB,-0.402578352
BAY-HDAC11_1,GR-ST,ALL,-0.212599907
BAY-HDAC11_1,H-EMC-SS,UNCLASSIFIED,4.4417411
BAY-HDAC11_1,H3255,LUAD,1.94405354
BAY-HDAC11_1,H4,LGG,-0.737528165
BAY-HDAC11_1,H9,UNCLASSIFIED,0.748720025
BAY-HDAC11_1,HA7-RCC,KIRC,-0.144597915
BAY-HDAC11_1,HAL-01,ALL,-0.624496903
